router_name,GOLD_ORDER_NUMBER,customer_code,cust_name,Execution_date,cut_date,ITReference,devicestatus,timer
PGLA883,10-1362664,674826,SIEMENS AG,2022-02-08 15:02,2044-07-01 00:00,PGLA883 ,Yes ,11
PQKL073,10-1278427,686849,MARS INFORMATION SERVICES INC,2022-02-08 15:03,2044-07-02 00:00,PQKL073 ,No ,null
PXBK216,10-1314435,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 15:05,2044-07-03 00:00,null,No,null
PUPG031,10-1287839,686849,MARS INFORMATION SERVICES INC,2022-02-08 15:12,2044-07-04 00:00,PUPG031 ,Yes ,11
PDXB1950,10-1299169,661603,SAIPEM SPA,2022-02-08 16:11,2044-07-05 00:00,PDXB1950 ,Yes ,30
PSZR011,10-1351839,680918,HEINEKEN INTERNATIONAL BV,2021-12-30 09:42,2044-07-06 00:00,null,null,null
PKUL2177,10-1335949,674826,SIEMENS AG,2022-02-08 16:22,2044-07-07 00:00,PKUL2177 ,No ,null
PPUS316,10-1327558,7294,EQUINOR ASA,2022-02-08 16:56,2044-07-08 00:00,null,No,null
PATH1861,Orders,53849,AIRPORTHUB,2022-02-08 17:29,2044-07-09 00:00,PATH1861 ,Yes ,11
PMPM291,Orders,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 18:08,2044-07-10 00:00,PMPM291 ,No ,null
PDUR306,10-1304950,680264,AURECON AUSTRALASIA PTY LTD,2021-12-30 12:18,2044-07-11 00:00,null,No,null
PASQ007,10-1277696,671444,HEWLETT PACKARD,2022-02-08 18:10,2044-07-12 00:00,PASQ007 ,Yes ,11
PZCA012,10-1345025,1908,AKZO NOBEL SOURCING BV,2022-02-08 18:22,2044-07-13 00:00,PZCA012 ,No ,null
PBRQ323,10-1344157,674826,SIEMENS AG,2022-02-08 18:31,2044-07-14 00:00,PBRQ323 ,Yes ,11
PATH2327,10-1362780,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:15,2044-07-15 00:00,PATH2327 ,Yes ,11
PQQM020,10-1365020,33852,CAP GEMINI SERVICE,2022-02-08 19:18,2044-07-16 00:00,PQQM020 ,No ,null
PVCE353,10-1245187,686417,SCR SIBELCO NV,2022-02-08 19:20,2044-07-17 00:00,PVCE353 ,Yes ,11
PBZV082,10-1384123,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 20:05,2044-07-18 00:00,PBZV082 ,No ,null
PGUA331,10-1384549,33852,CAP GEMINI SERVICE,2022-02-08 20:37,2044-07-19 00:00,PGUA331 ,No ,null
PHKG3656,10-1334620,684083,LENOVO HK SERVICES LTD,2022-03-02 22:24,2044-07-20 00:00,PHKG3656 ,Yes ,11
PHKG3656,10-1334620,684083,LENOVO HK SERVICES LTD,2022-03-02 22:24,2044-07-21 00:00,PHKG3656 ,Yes ,11
PMRS928,10-1400641,672782,SCHENKER AG,2022-03-16 17:08,2044-07-22 00:00,PMRS928 ,Yes ,11
PMRS928,10-1400641,672782,SCHENKER AG,2022-03-16 17:08,2044-07-23 00:00,PMRS928 ,Yes ,11
PMIU015,10-1360851,680234,ICRC,2022-03-18 16:37,2044-07-24 00:00,null,null,null
PBUE2540,Orders,39350,AVERY DENNISON CORPORATION,2022-03-31 15:52,2044-07-25 00:00,PBUE2540 ,Yes ,11
PBUE2540,Orders,39350,AVERY DENNISON CORPORATION,2022-03-31 15:52,2044-07-26 00:00,PBUE2540 ,Yes ,11
PZCW027,10-1373617,684808,BASF SE,2022-04-23 15:40,2044-07-27 00:00,null,null,null
PZCW027,10-1373617,684808,BASF SE,2022-04-23 15:40,2044-07-28 00:00,null,null,null
PSHA3603,10-1335769,684808,BASF SE,2022-05-31 16:06,2044-07-29 00:00,null,null,null
PSHA3603,10-1335769,684808,BASF SE,2022-05-31 16:06,2044-07-30 00:00,null,null,null
PSYD2370,10-1253571,33852,CAP GEMINI SERVICE,2022-02-08 05:00,2044-07-31 00:00,PSYD2370 ,No ,null
PLUX1388,10-1246369,686492,ATOS INTERNATIONAL SAS,2022-02-08 06:22,2044-08-01 00:00,PLUX1388 ,No ,null
PROS064,10-1287760,53849,AIRPORTHUB,2022-02-08 06:28,2044-08-02 00:00,PROS064 ,Yes ,11
PVIE2233,10-1234499,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 07:08,2044-08-03 00:00,PVIE2233 ,Yes ,6
PBKK1808,10-1292927,3822,3M USA,2022-02-08 07:20,2044-08-04 00:00,PBKK1808 ,Yes ,11
PAVL019,10-1181057,23542,TRELLEBORG AB PUBL,2022-02-08 07:30,2044-08-05 00:00,PAVL019 ,Yes ,11
PJNB2205,10-1279249,1908,AKZO NOBEL SOURCING BV,2022-02-08 08:24,2044-08-06 00:00,PJNB2205 ,Yes ,11
PTUL284,10-1247049,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:01,2044-08-07 00:00,PTUL284 ,Yes ,6
PSIN5227,10-1284714,10246,KPMG INTERNATIONAL COOPERATIVE,2022-02-08 09:12,2044-08-08 00:00,PSIN5227 ,Yes ,11
PBJS2458,10-1245150,674826,SIEMENS AG,2022-02-08 09:53,2044-08-09 00:00,PBJS2458 ,Yes ,11
PBYU035,10-1235239,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 10:18,2044-08-10 00:00,null,No,null
PMEL1639,10-1285798,686849,MARS INFORMATION SERVICES INC,2022-02-08 10:53,2044-08-11 00:00,PMEL1639 ,No ,null
PDAY060,10-1267466,33852,CAP GEMINI SERVICE,2022-02-08 11:12,2044-08-12 00:00,PDAY060 ,No ,null
PMMA308,10-1269656,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 11:47,2044-08-13 00:00,PMMA308 ,No ,null
PJNB520,Orders,53849,AIRPORTHUB,2022-02-08 12:11,2044-08-14 00:00,PJNB520 ,Yes ,11
PBBU124,10-1317735,40978,SWIFT SC,2022-02-08 12:15,2044-08-15 00:00,PBBU124 ,No ,null
PBIL008,10-1246983,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 12:26,2044-08-16 00:00,PBIL008 ,Yes ,6
PJNB1787,10-1332372,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 12:58,2044-08-17 00:00,null,No,null
PRBM043,10-1304032,687124,NOURYON CHEMICALS BV,2022-02-08 12:59,2044-08-18 00:00,PRBM043 ,Yes ,11
PSHA3761,10-1318591,674826,SIEMENS AG,2022-02-08 13:18,2044-08-19 00:00,PSHA3761 ,Yes ,11
PDUB1752,10-1258774,672782,SCHENKER AG,2022-02-08 13:27,2044-08-20 00:00,PDUB1752 ,Yes ,11
PGLZ377,10-1293855,39088,FLOWSERVE,2022-02-08 13:28,2044-08-21 00:00,PGLZ377 ,Yes ,11
PSIN4248,Orders,661428,MOODYS CORPORATION,2022-02-08 13:41,2044-08-22 00:00,PSIN4248 ,No ,null
PLIM951,10-1210895,53849,AIRPORTHUB,2022-02-08 13:41,2044-08-23 00:00,PLIM951 ,Yes ,11
PMVD288,10-1335222,9594,GLAXOSMITHKLINE SERVICES UNLIMITED,2022-02-08 14:08,2044-08-24 00:00,PMVD288 ,Yes ,11
PKPD035,10-1268926,687124,NOURYON CHEMICALS BV,2022-02-08 14:57,2044-08-25 00:00,PKPD035 ,Yes ,11
PEVX256,10-1316210,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 15:03,2044-08-26 00:00,null,No,null
PHMR027,10-1245875,686417,SCR SIBELCO NV,2022-02-08 15:32,2044-08-27 00:00,PHMR027 ,Yes ,30
PUIO357,10-1212641,53849,AIRPORTHUB,2022-02-08 15:35,2044-08-28 00:00,PUIO357 ,Yes ,11
PZLM168,10-1368841,674826,SIEMENS AG,2022-02-08 15:49,2044-08-29 00:00,PZLM168 ,Yes ,11
PNBO446,10-1347984,53849,AIRPORTHUB,2022-02-08 16:51,2044-08-30 00:00,PNBO446 ,Yes ,11
PSCL1412,10-1268569,674826,SIEMENS AG,2022-02-08 17:27,2044-08-31 00:00,PSCL1412 ,Yes ,11
PNNG031,10-1314699,674826,SIEMENS AG,2022-02-08 17:50,2044-09-01 00:00,PNNG031 ,Yes ,11
PMAN1548,10-1245170,686417,SCR SIBELCO NV,2022-02-08 18:07,2044-09-02 00:00,PMAN1548 ,Yes ,11
PQXB248,10-1350478,684808,BASF SE,2022-01-03 07:28,2044-09-03 00:00,null,null,null
PSGN847,10-1280032,39350,AVERY DENNISON CORPORATION,2022-01-03 08:13,2044-09-04 00:00,PSGN847 ,Yes ,11
SPAR9089,10-1183783,39398,MASTERCARD INTERNATIONAL,2022-01-03 09:02,2044-09-05 00:00,null,null,null
PCPQ298,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-01-03 09:12,2044-09-06 00:00,PCPQ298 ,Yes ,11
PCUZ010,10-1182150,682318,MMG AUSTRALIA LIMITED,2022-02-08 19:22,2044-09-07 00:00,PCUZ010 ,No ,null
PQOC124,Orders,674826,SIEMENS AG,2022-02-08 19:28,2044-09-08 00:00,null,No,null
PLNZ360,10-1344158,674826,SIEMENS AG,2022-02-08 19:53,2044-09-09 00:00,PLNZ360 ,Yes ,11
PKUL2100,10-1318069,9396,GIVAUDAN INTERNATIONAL SA,2022-01-27 01:15,2044-09-10 00:00,PKUL2100 ,No ,null
PBJS040,10-1375090,674826,SIEMENS AG,2022-02-08 20:27,2044-09-11 00:00,PBJS040 ,No ,null
PBOM2613,10-1330922,53849,AIRPORTHUB,2022-02-08 20:36,2044-09-12 00:00,PBOM2613 ,No ,null
PJEV750,10-1410594,674826,SIEMENS AG,2022-02-22 15:53,2044-09-13 00:00,PJEV750 ,Yes ,11
PJEV750,10-1410594,674826,SIEMENS AG,2022-02-22 15:53,2044-09-14 00:00,PJEV750 ,Yes ,11
PMOW2166,10-1283207,1908,AKZO NOBEL SOURCING BV,2022-02-24 15:55,2044-09-15 00:00,PMOW2166 ,No ,null
PBJY020,10-1363147,674826,SIEMENS AG,2022-03-29 15:49,2044-09-16 00:00,PBJY020 ,Yes ,11
PBJY020,10-1363147,674826,SIEMENS AG,2022-03-29 15:49,2044-09-17 00:00,PBJY020 ,Yes ,11
PGDN2396,10-1359658,680918,HEINEKEN INTERNATIONAL BV,2022-04-19 15:44,2044-09-18 00:00,null,null,null
PGDN2396,10-1359658,680918,HEINEKEN INTERNATIONAL BV,2022-04-19 15:44,2044-09-19 00:00,null,null,null
SALA394,Orders,39398,MASTERCARD INTERNATIONAL,2022-06-01 15:52,2044-09-20 00:00,null,null,null
SALA394,Orders,39398,MASTERCARD INTERNATIONAL,2022-06-01 15:52,2044-09-21 00:00,null,null,null
PSDF082,10-1413274,677992,AMCOR GROUP GMBH,2022-06-07 15:45,2044-09-22 00:00,null,null,null
PBOM2236,10-1351322,684808,BASF SE,2022-05-28 15:45,2044-09-23 00:00,null,null,null
PMKE109,10-1227689,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:56,2044-09-24 00:00,null,null,null
PATH2278,10-1216447,1908,AKZO NOBEL SOURCING BV,2022-02-08 06:05,2044-09-25 00:00,PATH2278 ,No ,null
PBKK2102,10-1238821,7294,EQUINOR ASA,2022-02-08 07:31,2044-09-26 00:00,PBKK2102 ,Yes ,11
PAOH007,10-1239623,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:54,2044-09-27 00:00,PAOH007 ,Yes ,6
PBOS920,10-1181064,23542,TRELLEBORG AB PUBL,2022-02-08 09:12,2044-09-28 00:00,PBOS920 ,Yes ,11
PQYM086,10-1269074,687124,NOURYON CHEMICALS BV,2022-02-08 09:54,2044-09-29 00:00,PQYM086 ,Yes ,11
PADS049,10-1350483,685847,EPIROC ROCK DRILLS AB,2022-03-30 15:54,2044-09-30 00:00,PADS049 ,No ,null
PBUE1526,10-1265750,674826,SIEMENS AG,2022-02-08 10:14,2044-10-01 00:00,PBUE1526 ,Yes ,11
PIEV831,10-1178804,682990,JACOBS DOUWE EGBERTS,2022-02-08 10:56,2044-10-02 00:00,PIEV831 ,No ,null
PEMA171,10-1245173,686417,SCR SIBELCO NV,2022-02-08 10:57,2044-10-03 00:00,PEMA171 ,Yes ,11
PBJS2634,10-1311887,674826,SIEMENS AG,2022-02-08 11:06,2044-10-04 00:00,PBJS2634 ,Yes ,11
PDPA021,10-1288161,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:27,2044-10-05 00:00,PDPA021 ,Yes ,6
PJED141,10-1294114,158,SAUDI ARABIAN AIRLINES,2022-02-08 12:06,2044-10-06 00:00,null,No,null
PDEL2853,10-1287841,686849,MARS INFORMATION SERVICES INC,2022-02-08 12:07,2044-10-07 00:00,PDEL2853 ,Yes ,11
PHKG3831,10-1324562,40978,SWIFT SC,2022-02-08 12:27,2044-10-08 00:00,PHKG3831 ,No ,null
PSSA178,10-1179319,682990,JACOBS DOUWE EGBERTS,2022-02-08 14:35,2044-10-09 00:00,PSSA178 ,No ,null
PRUH350,10-1315829,158,SAUDI ARABIAN AIRLINES,2022-02-08 14:39,2044-10-10 00:00,PRUH350 ,No ,null
PZVH021,10-1288590,674826,SIEMENS AG,2022-02-08 14:54,2044-10-11 00:00,PZVH021 ,Yes ,11
PXCQ031,10-1325224,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 15:26,2044-10-12 00:00,PXCQ031 ,Yes ,11
PCVG236,10-1293391,672782,SCHENKER AG,2022-02-08 15:40,2044-10-13 00:00,PCVG236 ,Yes ,11
PLDJ017,10-1316460,684808,BASF SE,2021-12-30 09:16,2044-10-14 00:00,null,null,null
PZJW026,10-1300554,684808,BASF SE,2021-12-30 09:32,2044-10-15 00:00,null,null,null
PQYY2003,10-1354376,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 16:24,2044-10-16 00:00,PQYY2003 ,No ,null
PKKC019,10-1334083,684808,BASF SE,2021-12-30 12:07,2044-10-17 00:00,null,null,null
PQRA030,10-1344864,683280,SOUTH32 LIMITED,2022-02-08 18:07,2044-10-18 00:00,PQRA030 ,No ,null
PSIN4568,10-1405472,684180,HP INTERNATIONAL SARL,2022-02-18 15:51,2044-10-19 00:00,PSIN4568 ,Yes ,11
PZNN043,10-1254714,684808,BASF SE,2021-12-30 12:36,2044-10-20 00:00,null,null,null
PXXZ017,10-1368149,687124,NOURYON CHEMICALS BV,2022-02-08 18:33,2044-10-21 00:00,PXXZ017 ,Yes ,11
PQFB242,10-1302135,672782,SCHENKER AG,2022-02-08 18:47,2044-10-22 00:00,null,No,null
PQMU009,10-1303625,686849,MARS INFORMATION SERVICES INC,2022-02-08 19:03,2044-10-23 00:00,PQMU009 ,Yes ,11
PHIF006,10-1339711,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 19:09,2044-10-24 00:00,PHIF006 ,Yes ,6
PSAO2155,Orders,660371,WEG INDUSTRIAS SA,2022-02-08 19:23,2044-10-25 00:00,PSAO2155 ,Yes ,11
PAEP134,10-1264263,674826,SIEMENS AG,2022-02-08 19:30,2044-10-26 00:00,PAEP134 ,Yes ,11
PKUL1852,10-1373683,683618,COGNIZANT OIL AND GAS CONSULTING SE,2022-02-08 19:31,2044-10-27 00:00,PKUL1852 ,Yes ,11
PCSO002,10-1207268,684808,BASF SE,2022-01-27 01:17,2044-10-28 00:00,null,null,null
PCSV005,10-1371161,684808,BASF SE,2022-01-27 01:20,2044-10-29 00:00,null,null,null
PMIL4120,10-1342306,680918,HEINEKEN INTERNATIONAL BV,2022-01-27 01:29,2044-10-30 00:00,null,null,null
PLIS2413,Orders,53849,AIRPORTHUB,2022-02-08 20:31,2044-10-31 00:00,PLIS2413 ,Yes ,11
PSIN4568,10-1405472,684180,HP INTERNATIONAL SARL,2022-02-18 15:51,2044-11-01 00:00,PSIN4568 ,Yes ,11
PRIO1258,Orders,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-24 15:56,2044-11-02 00:00,PRIO1258 ,No ,null
PRIO1258,Orders,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-24 15:56,2044-11-03 00:00,PRIO1258 ,No ,null
PBUE2851,Orders,677992,AMCOR GROUP GMBH,2022-03-11 15:49,2044-11-04 00:00,null,No,null
PBUE2851,Orders,677992,AMCOR GROUP GMBH,2022-03-11 15:49,2044-11-05 00:00,null,No,null
PSIN5213,Orders,40978,SWIFT SC,2022-03-25 16:43,2044-11-06 00:00,PSIN5213 ,Yes ,0
PSIN5213,Orders,40978,SWIFT SC,2022-03-25 16:43,2044-11-07 00:00,PSIN5213 ,Yes ,0
PADS049,10-1350483,685847,EPIROC ROCK DRILLS AB,2022-03-30 15:54,2044-11-08 00:00,PADS049 ,No ,null
PADS049,10-1350483,685847,EPIROC ROCK DRILLS AB,2022-03-30 15:54,2044-11-09 00:00,PADS049 ,No ,null
PPRG2296,10-1388568,685847,EPIROC ROCK DRILLS AB,2022-04-21 15:53,2044-11-10 00:00,null,null,null
PPRG2296,10-1388568,685847,EPIROC ROCK DRILLS AB,2022-04-21 15:53,2044-11-11 00:00,null,null,null
PDRS278,10-1385208,672782,SCHENKER AG,2022-05-17 15:44,2044-11-12 00:00,null,No,null
PDRS278,10-1385208,672782,SCHENKER AG,2022-05-17 15:44,2044-11-13 00:00,null,No,null
PBOM2236,10-1351322,684808,BASF SE,2022-05-28 15:45,2044-11-14 00:00,null,null,null
PBOM2236,10-1351322,684808,BASF SE,2022-05-28 15:45,2044-11-15 00:00,null,null,null
PABJ462,10-1331149,689614,SIEMENS ENERGY,2022-02-08 04:59,2044-11-16 00:00,PABJ462 ,Yes ,11
PPEN247,10-1289274,53849,AIRPORTHUB,2022-02-08 05:04,2044-11-17 00:00,PPEN247 ,Yes ,11
PQLV024,10-1247369,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:05,2044-11-18 00:00,PQLV024 ,Yes ,6
POLO023,10-1229620,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 07:07,2044-11-19 00:00,POLO023 ,Yes ,6
PBHS004,10-1238205,686849,MARS INFORMATION SERVICES INC,2022-02-08 07:08,2044-11-20 00:00,PBHS004 ,Yes ,11
PAKL797,10-1123672,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 08:04,2044-11-21 00:00,PAKL797 ,No ,null
PPHX373,10-1246979,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:11,2044-11-22 00:00,PPHX373 ,Yes ,6
PMZR005,10-1313854,680234,ICRC,2022-02-08 08:17,2044-11-23 00:00,null,No,null
PDSM046,10-1245320,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:59,2044-11-24 00:00,PDSM046 ,Yes ,6
PKNF030,10-1278475,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:34,2044-11-25 00:00,PKNF030 ,Yes ,11
PDSM048,10-1287964,674826,SIEMENS AG,2022-02-08 12:02,2044-11-26 00:00,PDSM048 ,Yes ,11
PCID026,10-1239601,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 12:25,2044-11-27 00:00,PCID026 ,Yes ,6
PUIO326,Orders,661603,SAIPEM SPA,2022-02-08 12:33,2044-11-28 00:00,null,No,null
PZMY013,10-1297938,687124,NOURYON CHEMICALS BV,2022-02-08 12:55,2044-11-29 00:00,PZMY013 ,Yes ,11
PGLZ376,10-1293855,39088,FLOWSERVE,2022-02-08 13:28,2044-11-30 00:00,PGLZ376 ,Yes ,11
PHGH296,10-1297330,687124,NOURYON CHEMICALS BV,2022-02-08 13:37,2044-12-01 00:00,PHGH296 ,Yes ,11
PMEL1648,10-1303775,23542,TRELLEBORG AB PUBL,2022-02-08 14:03,2044-12-02 00:00,PMEL1648 ,Yes ,11
PADA086,10-1335425,674826,SIEMENS AG,2022-02-08 14:40,2044-12-03 00:00,PADA086 ,Yes ,11
PQWZ034,10-1288589,674826,SIEMENS AG,2022-02-08 14:54,2044-12-04 00:00,PQWZ034 ,Yes ,11
PSPK115,10-1358903,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 15:16,2044-12-05 00:00,null,No,null
PVLC767,10-1297077,686417,SCR SIBELCO NV,2022-02-08 15:23,2044-12-06 00:00,PVLC767 ,Yes ,11
PEPA009,10-1269062,687124,NOURYON CHEMICALS BV,2022-02-08 15:33,2044-12-07 00:00,PEPA009 ,Yes ,11
PSHA3780,10-1353431,674826,SIEMENS AG,2022-02-08 16:22,2044-12-08 00:00,PSHA3780 ,Yes ,11
PBBO002,10-1353490,680234,ICRC,2021-12-30 10:04,2044-12-09 00:00,null,null,null
PTSN462,10-1340112,1908,AKZO NOBEL SOURCING BV,2022-02-08 17:22,2044-12-10 00:00,null,No,null
PCAS729,10-1330665,677992,AMCOR GROUP GMBH,2022-02-08 17:44,2044-12-11 00:00,PCAS729 ,Yes ,11
PBKR002,10-1349087,680234,ICRC,2021-12-30 12:34,2044-12-12 00:00,null,null,null
PWAW9963,Orders,670409,DSM BUSINESS SERVICES BV,2022-01-03 07:31,2044-12-13 00:00,PWAW9963 ,No ,null
PTRN830,10-1325860,9319,KUEHNE AND NAGEL MANAGEMENT AG,2022-02-08 18:26,2044-12-14 00:00,PTRN830 ,No ,null
PBRS727,10-1386089,682895,ANHEUSER BUSCH INBEV NVSA,2022-02-08 18:37,2044-12-15 00:00,PBRS727 ,No ,null
PBIO616,10-1246820,686417,SCR SIBELCO NV,2022-01-03 08:07,2044-12-16 00:00,PBIO616 ,No ,null
PCMB532,10-1378671,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:11,2044-12-17 00:00,null,null,null
PAZO023,10-1367054,674826,SIEMENS AG,2022-02-08 18:43,2044-12-18 00:00,PAZO023 ,Yes ,11
PBER1801,10-1279183,672782,SCHENKER AG,2022-02-08 18:52,2044-12-19 00:00,PBER1801 ,Yes ,11
PZYR111,10-1380668,674826,SIEMENS AG,2022-02-08 19:23,2044-12-20 00:00,PZYR111 ,Yes ,11
PYUL643,10-1438354,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-06-07 15:45,2044-12-21 00:00,null,No,null
PSZX246,10-1353968,3686,ST MICROELECTRONICS,2022-02-08 19:28,2044-12-22 00:00,null,No,null
PMSP431,10-1344936,674826,SIEMENS AG,2022-02-08 19:55,2044-12-23 00:00,PMSP431 ,Yes ,11
PKJA028,10-1372032,2281,METTLER TOLEDO AG,2022-02-08 20:02,2044-12-24 00:00,PKJA028 ,Yes ,11
PMAN1558,Orders,674826,SIEMENS AG,2022-02-08 20:11,2044-12-25 00:00,null,No,null
PMAD6026,10-1357601,680918,HEINEKEN INTERNATIONAL BV,2022-01-27 01:25,2044-12-26 00:00,null,null,null
PCJN006,10-1341838,684628,TAKEDA PHARMACEUTICALS INT AG,2022-01-27 01:32,2044-12-27 00:00,PCJN006 ,Yes ,11
PQIE060,10-1271981,672782,SCHENKER AG,2022-02-08 20:33,2044-12-28 00:00,PQIE060 ,Yes ,11
PZRH2171,10-1364228,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-02 15:42,2044-12-29 00:00,PZRH2171 ,Yes ,6
PMNL1822,Orders,53849,AIRPORTHUB,2022-03-01 15:48,2044-12-30 00:00,PMNL1822 ,Yes ,11
PMNL1822,Orders,53849,AIRPORTHUB,2022-03-01 15:48,2044-12-31 00:00,PMNL1822 ,Yes ,11
PDOH513,10-1407225,53849,AIRPORTHUB,2022-03-14 16:39,2045-01-01 00:00,null,null,null
PDOH513,10-1407225,53849,AIRPORTHUB,2022-03-14 16:39,2045-01-02 00:00,null,null,null
PMOW3339,10-1338668,1908,AKZO NOBEL SOURCING BV,2022-05-21 15:46,2045-01-03 00:00,null,null,null
PMOW3339,10-1338668,1908,AKZO NOBEL SOURCING BV,2022-05-21 15:46,2045-01-04 00:00,null,null,null
PBOM1993,10-1419160,10524,MAERSK LINE AS,2022-05-21 15:48,2045-01-05 00:00,null,No,null
PYUL643,10-1438354,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-06-07 15:45,2045-01-06 00:00,null,No,null
PMIL4053,10-1181200,23542,TRELLEBORG AB PUBL,2022-02-08 05:03,2045-01-07 00:00,PMIL4053 ,Yes ,11
PCLT344,Internal,686492,ATOS INTERNATIONAL SAS,2022-02-08 05:36,2045-01-08 00:00,PCLT344 ,Yes ,11
PUIP183,10-1185403,672782,SCHENKER AG,2022-02-08 05:47,2045-01-09 00:00,PUIP183 ,Yes ,11
PJNB2189,10-1231667,23542,TRELLEBORG AB PUBL,2022-02-08 06:57,2045-01-10 00:00,PJNB2189 ,Yes ,11
PAKL789,10-1227382,686849,MARS INFORMATION SERVICES INC,2022-02-08 07:03,2045-01-11 00:00,PAKL789 ,Yes ,11
PBXG014,10-1231698,23542,TRELLEBORG AB PUBL,2022-02-08 07:30,2045-01-12 00:00,PBXG014 ,Yes ,11
PMIL3608,10-1203590,1908,AKZO NOBEL SOURCING BV,2022-02-08 08:09,2045-01-13 00:00,null,No,null
PBEY371,Orders,53849,AIRPORTHUB,2022-02-08 08:17,2045-01-14 00:00,null,No,null
PMSP427,10-1231664,23542,TRELLEBORG AB PUBL,2022-02-08 09:07,2045-01-15 00:00,PMSP427 ,Yes ,11
PALA028,Orders,5831,BAKER AND MCKENZIE GLOBAL SERVICES,2022-04-01 15:47,2045-01-16 00:00,PALA028 ,Yes ,11
PCTU200,10-1240835,674826,SIEMENS AG,2022-02-08 09:45,2045-01-17 00:00,null,No,null
PITH015,Orders,39350,AVERY DENNISON CORPORATION,2022-05-20 15:50,2045-01-18 00:00,null,No,null
PKUL1167,10-1293859,39088,FLOWSERVE,2022-02-08 10:39,2045-01-19 00:00,null,No,null
PPHX371,10-1248864,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 10:48,2045-01-20 00:00,PPHX371 ,Yes ,6
PMSP429,10-1305392,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:16,2045-01-21 00:00,PMSP429 ,Yes ,11
PPHL628,10-1325878,2281,METTLER TOLEDO AG,2022-02-08 12:52,2045-01-22 00:00,null,No,null
PCOK074,10-1335401,53849,AIRPORTHUB,2022-02-08 13:06,2045-01-23 00:00,PCOK074 ,Yes ,11
PCPT644,10-1278480,686849,MARS INFORMATION SERVICES INC,2022-02-08 13:17,2045-01-24 00:00,PCPT644 ,Yes ,11
PZAG757,10-1316176,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 13:47,2045-01-25 00:00,PZAG757 ,Yes ,11
PXSZ040,10-1320828,674826,SIEMENS AG,2022-02-08 14:28,2045-01-26 00:00,PXSZ040 ,Yes ,11
PDXB1918,10-1336241,40978,SWIFT SC,2022-02-08 14:38,2045-01-27 00:00,PDXB1918 ,No ,null
PMEX2076,10-1348767,674826,SIEMENS AG,2022-02-08 15:16,2045-01-28 00:00,PMEX2076 ,Yes ,11
PBJS2339,10-1241961,674826,SIEMENS AG,2022-02-08 15:36,2045-01-29 00:00,null,No,null
PSIN3595,Orders,53849,AIRPORTHUB,2022-02-08 15:44,2045-01-30 00:00,PSIN3595 ,Yes ,11
SBKK1897,10-1370031,14359,MASTERCARD INTERNATIONAL,2021-12-30 09:25,2045-01-31 00:00,null,null,null
PQRH048,10-1283995,686849,MARS INFORMATION SERVICES INC,2022-02-08 16:06,2045-02-01 00:00,PQRH048 ,Yes ,11
PTYO2754,10-1345861,9396,GIVAUDAN INTERNATIONAL SA,2021-12-30 09:47,2045-02-02 00:00,PTYO2754 ,No ,null
PGSP070,10-1299365,682942,ARTHREX,2022-02-08 16:33,2045-02-03 00:00,PGSP070 ,No ,null
PCMB299,10-1353179,53849,AIRPORTHUB,2022-02-08 17:52,2045-02-04 00:00,PCMB299 ,Yes ,11
SSEZ096,10-1306049,39398,MASTERCARD INTERNATIONAL,2021-12-30 12:06,2045-02-05 00:00,null,null,null
